shot_id,combined_shot_type,period,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,opponent,home_away,time_sec_remaining
1450,Jump Shot,3,19,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2000-01 PHX,1,126
1451,Jump Shot,3,17,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 PHX,1,14
1452,Jump Shot,4,15,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2000-01 PHX,1,661
1453,Jump Shot,1,18,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 MIN,1,625
1454,Jump Shot,1,5,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 MIN,1,548
1455,Jump Shot,1,18,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 MIN,1,510
1456,Dunk,1,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 MIN,1,444
1457,Jump Shot,1,15,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2000-01 MIN,1,305
1458,Layup,1,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 MIN,1,282
1459,Jump Shot,1,17,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 MIN,1,248
1460,Jump Shot,1,18,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2000-01 MIN,1,84
1461,Jump Shot,2,16,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 MIN,1,633
1462,Jump Shot,3,10,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2000-01 MIN,1,637
1463,Jump Shot,3,15,1.0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,2000-01 MIN,1,563
1464,Layup,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 MIN,1,497
1465,Jump Shot,3,14,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2000-01 MIN,1,470
1467,Jump Shot,3,12,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2000-01 MIN,1,313
1468,Jump Shot,3,16,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2000-01 MIN,1,279
1469,Layup,3,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 MIN,1,178
1470,Jump Shot,3,19,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2000-01 MIN,1,156
1471,Jump Shot,3,12,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2000-01 MIN,1,123
1472,Layup,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 MIN,1,92
1473,Jump Shot,3,13,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2000-01 MIN,1,64
1474,Jump Shot,3,15,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2000-01 MIN,1,30
1475,Layup,4,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 MIN,1,566
1477,Jump Shot,1,21,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 POR,1,322
1479,Jump Shot,2,14,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2000-01 POR,1,609
1480,Jump Shot,2,27,0.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2000-01 POR,1,578
1481,Layup,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 POR,1,491
1482,Layup,2,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 POR,1,70
1483,Layup,2,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 POR,1,1
1484,Jump Shot,3,21,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 POR,1,633
1486,Jump Shot,3,15,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2000-01 POR,1,431
1487,Layup,3,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 POR,1,414
1488,Layup,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 POR,1,358
1489,Layup,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 POR,1,262
1490,Jump Shot,3,18,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 POR,1,197
1492,Jump Shot,3,11,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2000-01 POR,1,0
1493,Jump Shot,4,24,0.0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,2000-01 POR,1,705
1495,Layup,4,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 POR,1,288
1496,Jump Shot,4,14,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2000-01 POR,1,237
1497,Jump Shot,4,10,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2000-01 POR,1,190
1498,Jump Shot,1,19,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2000-01 DEN,1,446
1499,Jump Shot,1,26,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2000-01 DEN,1,351
1502,Layup,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 DEN,1,458
1504,Jump Shot,2,6,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2000-01 DEN,1,351
1505,Layup,2,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 DEN,1,315
1506,Jump Shot,3,14,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2000-01 DEN,1,663
1507,Layup,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 DEN,1,386
1508,Dunk,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2000-01 DEN,1,365
1509,Jump Shot,3,16,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2000-01 DEN,1,258
1510,Jump Shot,3,25,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2000-01 DEN,1,199
1511,Jump Shot,1,18,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2001-02 POR,1,634
1512,Jump Shot,1,15,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2001-02 POR,1,606
1513,Dunk,1,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 POR,1,582
1514,Jump Shot,1,13,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2001-02 POR,1,474
1515,Jump Shot,1,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2001-02 POR,1,381
1516,Layup,1,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 POR,1,350
1517,Jump Shot,1,20,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2001-02 POR,1,37
1518,Layup,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 POR,1,621
1520,Jump Shot,2,14,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2001-02 POR,1,258
1521,Layup,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 POR,1,48
1522,Layup,2,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 POR,1,4
1523,Jump Shot,3,16,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2001-02 POR,1,658
1525,Dunk,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 POR,1,533
1526,Layup,3,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 POR,1,446
1527,Jump Shot,3,9,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2001-02 POR,1,321
1528,Layup,3,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 POR,1,191
1530,Dunk,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 POR,1,36
1531,Jump Shot,3,25,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2001-02 POR,1,3
1532,Jump Shot,4,21,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2001-02 POR,1,333
1534,Dunk,4,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 POR,1,187
1535,Jump Shot,1,17,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2001-02 UTA,0,514
1536,Jump Shot,1,21,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2001-02 UTA,0,475
1537,Jump Shot,1,20,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2001-02 UTA,0,318
1540,Jump Shot,2,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2001-02 UTA,0,698
1541,Layup,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 UTA,0,624
1542,Jump Shot,2,17,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2001-02 UTA,0,299
1543,Jump Shot,3,18,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2001-02 UTA,0,582
1544,Jump Shot,3,14,1.0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,2001-02 UTA,0,410
1545,Jump Shot,3,20,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2001-02 UTA,0,372
1547,Jump Shot,3,17,1.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2001-02 UTA,0,151
1548,Jump Shot,3,18,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2001-02 UTA,0,98
1549,Dunk,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 UTA,0,47
1550,Jump Shot,3,19,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2001-02 UTA,0,24
1551,Jump Shot,3,24,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2001-02 UTA,0,2
1552,Jump Shot,4,26,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2001-02 UTA,0,619
1553,Jump Shot,4,18,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2001-02 UTA,0,596
1554,Jump Shot,4,4,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2001-02 UTA,0,276
1556,Jump Shot,4,14,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2001-02 UTA,0,94
1557,Layup,1,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 PHX,1,608
1558,Dunk,1,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 PHX,1,428
1560,Layup,2,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 PHX,1,604
1561,Jump Shot,3,5,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2001-02 PHX,1,628
1562,Jump Shot,3,18,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2001-02 PHX,1,607
1564,Jump Shot,3,18,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2001-02 PHX,1,225
1566,Layup,4,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 PHX,1,539
1567,Jump Shot,4,10,1.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,2001-02 PHX,1,429
1568,Jump Shot,4,9,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2001-02 PHX,1,400
1569,Tip Shot,4,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 PHX,1,393
1570,Layup,4,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 PHX,1,373
1571,Layup,1,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 UTA,1,449
1572,Jump Shot,1,15,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2001-02 UTA,1,406
1573,Jump Shot,1,15,1.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,2001-02 UTA,1,118
1575,Jump Shot,2,15,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2001-02 UTA,1,662
1576,Jump Shot,2,14,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2001-02 UTA,1,506
1577,Jump Shot,2,13,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2001-02 UTA,1,371
1578,Jump Shot,2,22,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2001-02 UTA,1,295
1579,Dunk,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 UTA,1,226
1580,Jump Shot,3,19,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2001-02 UTA,1,624
1581,Layup,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 UTA,1,536
1582,Layup,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 UTA,1,401
1583,Jump Shot,3,17,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2001-02 UTA,1,181
1584,Jump Shot,4,17,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2001-02 UTA,1,638
1585,Jump Shot,4,17,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2001-02 UTA,1,551
1586,Jump Shot,4,20,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2001-02 UTA,1,445
1587,Jump Shot,4,17,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2001-02 UTA,1,418
1588,Jump Shot,4,21,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2001-02 UTA,1,380
1589,Jump Shot,4,19,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2001-02 UTA,1,308
1590,Layup,4,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 UTA,1,95
1592,Jump Shot,1,19,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2001-02 MEM,1,686
1593,Layup,1,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 MEM,1,338
1595,Jump Shot,1,20,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2001-02 MEM,1,310
1596,Jump Shot,1,16,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2001-02 MEM,1,195
1597,Jump Shot,2,20,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2001-02 MEM,1,572
1598,Jump Shot,2,8,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2001-02 MEM,1,344
1599,Dunk,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 MEM,1,50
1600,Jump Shot,2,26,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2001-02 MEM,1,25
1601,Jump Shot,3,15,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2001-02 MEM,1,593
1602,Layup,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 MEM,1,483
1603,Dunk,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 MEM,1,296
1604,Jump Shot,3,19,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2001-02 MEM,1,78
1606,Jump Shot,3,60,0.0,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,2001-02 MEM,1,0
1607,Layup,1,4,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2001-02 ORL,1,540
1608,Jump Shot,2,20,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2001-02 ORL,1,586
1609,Jump Shot,2,6,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2001-02 ORL,1,487
1610,Jump Shot,3,16,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2001-02 ORL,1,696
1612,Jump Shot,3,17,1.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2001-02 ORL,1,438
1613,Jump Shot,3,18,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2001-02 ORL,1,32
1615,Dunk,4,2,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 ORL,1,624
1616,Jump Shot,4,17,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2001-02 ORL,1,516
1617,Jump Shot,4,18,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2001-02 ORL,1,296
1618,Layup,4,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 ORL,1,267
1619,Jump Shot,4,3,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 ORL,1,218
1621,Jump Shot,1,17,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2001-02 HOU,0,381
1622,Dunk,1,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 HOU,0,216
1623,Jump Shot,1,16,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2001-02 HOU,0,143
1624,Jump Shot,1,8,0.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,2001-02 HOU,0,28
1625,Jump Shot,2,4,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2001-02 HOU,0,420
1627,Jump Shot,2,17,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2001-02 HOU,0,175
1628,Jump Shot,2,13,1.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,2001-02 HOU,0,3
1629,Jump Shot,3,14,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2001-02 HOU,0,688
1631,Jump Shot,3,20,1.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2001-02 HOU,0,536
1633,Jump Shot,3,20,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2001-02 HOU,0,334
1635,Jump Shot,3,14,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2001-02 HOU,0,108
1636,Jump Shot,3,18,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2001-02 HOU,0,52
1637,Jump Shot,4,18,1.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2001-02 HOU,0,681
1638,Jump Shot,4,18,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2001-02 HOU,0,582
1639,Jump Shot,4,18,0.0,2PT Field Goal,Center(C),Mid-Range,16-24 ft.,2001-02 HOU,0,545
1640,Jump Shot,4,24,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2001-02 HOU,0,524
1641,Jump Shot,4,8,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2001-02 HOU,0,246
1642,Jump Shot,4,17,1.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2001-02 HOU,0,205
1644,Layup,5,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 HOU,0,249
1645,Layup,5,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 HOU,0,120
1646,Jump Shot,5,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2001-02 HOU,0,24
1647,Jump Shot,1,9,0.0,2PT Field Goal,Left Side(L),In The Paint (Non-RA),8-16 ft.,2001-02 PHX,0,203
1648,Jump Shot,1,17,1.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2001-02 PHX,0,33
1649,Jump Shot,2,12,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2001-02 PHX,0,680
1650,Jump Shot,2,11,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2001-02 PHX,0,588
1652,Jump Shot,3,15,1.0,2PT Field Goal,Center(C),Mid-Range,8-16 ft.,2001-02 PHX,0,519
1653,Jump Shot,3,17,0.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2001-02 PHX,0,490
1654,Jump Shot,3,25,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2001-02 PHX,0,300
1656,Jump Shot,3,18,1.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2001-02 PHX,0,102
1657,Jump Shot,3,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2001-02 PHX,0,44
1660,Jump Shot,4,9,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2001-02 PHX,0,227
1661,Jump Shot,4,24,0.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2001-02 PHX,0,96
1662,Jump Shot,1,14,1.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2001-02 SAC,1,649
1663,Jump Shot,1,19,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2001-02 SAC,1,534
1664,Jump Shot,1,18,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2001-02 SAC,1,48
1666,Jump Shot,2,9,1.0,2PT Field Goal,Right Side(R),In The Paint (Non-RA),8-16 ft.,2001-02 SAC,1,581
1667,Dunk,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 SAC,1,561
1668,Jump Shot,2,16,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2001-02 SAC,1,497
1669,Jump Shot,3,11,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2001-02 SAC,1,417
1670,Dunk,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 SAC,1,389
1671,Layup,3,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 SAC,1,284
1672,Jump Shot,3,20,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2001-02 SAC,1,189
1673,Jump Shot,4,13,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2001-02 SAC,1,704
1674,Layup,4,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 SAC,1,524
1676,Jump Shot,4,17,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2001-02 SAC,1,281
1677,Layup,4,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 SAC,1,221
1678,Jump Shot,4,7,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,2001-02 SAC,1,180
1679,Jump Shot,4,16,0.0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,2001-02 SAC,1,143
1681,Jump Shot,1,15,0.0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,2001-02 LAC,0,496
1682,Jump Shot,1,14,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2001-02 LAC,0,333
1683,Jump Shot,1,26,1.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2001-02 LAC,0,0
1684,Jump Shot,2,13,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2001-02 LAC,0,657
1685,Jump Shot,2,16,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2001-02 LAC,0,633
1686,Jump Shot,2,19,1.0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,2001-02 LAC,0,540
1687,Jump Shot,2,13,0.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2001-02 LAC,0,211
1688,Jump Shot,2,25,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2001-02 LAC,0,60
1689,Layup,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 LAC,0,303
1691,Jump Shot,3,24,1.0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,2001-02 LAC,0,4
1692,Jump Shot,4,16,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2001-02 LAC,0,606
1693,Jump Shot,4,3,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 LAC,0,153
1694,Jump Shot,4,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 LAC,0,0
1695,Jump Shot,1,17,1.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2001-02 DEN,0,614
1697,Jump Shot,1,16,1.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2001-02 DEN,0,467
1698,Jump Shot,1,26,0.0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,2001-02 DEN,0,350
1699,Jump Shot,1,9,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2001-02 DEN,0,333
1700,Jump Shot,1,19,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2001-02 DEN,0,284
1701,Tip Shot,1,0,0.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 DEN,0,215
1702,Tip Shot,1,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 DEN,0,213
1703,Jump Shot,1,16,0.0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,2001-02 DEN,0,52
1704,Jump Shot,2,10,1.0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,2001-02 DEN,0,220
1705,Layup,2,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 DEN,0,105
1706,Dunk,3,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 DEN,0,577
1707,Jump Shot,4,19,0.0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,2001-02 DEN,0,471
1708,Jump Shot,4,24,1.0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,2001-02 DEN,0,388
1709,Jump Shot,4,12,1.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2001-02 DEN,0,245
1710,Dunk,1,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 GSW,1,692
1711,Jump Shot,1,0,1.0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,2001-02 GSW,1,570
1712,Jump Shot,1,9,0.0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,2001-02 GSW,1,426
